acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
-0.037,-0.007,0.087,-1.561,0.019,-1.765,341.4
-0.058,-0.005,0.117,-1.571,0.021,-1.763,341.4
-0.093,-0.01,0.114,-1.576,0.02,-1.762,341.4
-0.089,-0.015,0.104,-1.586,0.02,-1.76,341.4
-0.046,-0.022,0.078,-1.596,0.022,-1.758,341.4
-0.012,0.002,0.064,-1.605,0.026,-1.757,341.4
0.001,-0.028,0.033,-1.61,0.032,-1.755,341.4
0.01,-0.037,0.057,-1.617,0.034,-1.754,341.4
-0.008,0.007,0.037,-1.622,0.032,-1.752,339.6
-0.059,0.018,0.01,-1.626,0.034,-1.751,339.6
-0.066,0.005,-0.03,-1.628,0.037,-1.749,339.6
-0.035,-0.024,-0.048,-1.626,0.04,-1.748,339.6
-0.021,-0.03,-0.072,-1.623,0.042,-1.746,339.6
0.028,-0.034,-0.097,-1.614,0.043,-1.744,339.6
-0.004,-0.026,-0.098,-1.602,0.047,-1.742,339.6
-0.009,-0.023,-0.099,-1.592,0.05,-1.74,339.6
-0.039,-0.014,-0.073,-1.585,0.052,-1.739,339.6
-0.052,-0.006,-0.046,-1.581,0.054,-1.737,338.2
0.085,-0.0,-0.039,-1.576,0.054,-1.736,338.2
0.023,0.004,-0.09,-1.568,0.052,-1.735,338.2
-0.052,0.037,-0.083,-1.561,0.049,-1.734,338.2
-0.063,0.006,-0.03,-1.56,0.048,-1.733,338.2
-0.029,-0.031,-0.03,-1.557,0.049,-1.732,338.2
-0.055,0.013,-0.07,-1.554,0.05,-1.731,338.2
-0.095,0.018,-0.092,-1.552,0.049,-1.73,338.2
-0.011,-0.018,-0.028,-1.552,0.053,-1.728,338.2
0.115,-0.008,-0.074,-1.547,0.056,-1.727,338.2
0.023,-0.003,-0.113,-1.54,0.059,-1.726,336.8
-0.062,0.018,-0.069,-1.535,0.06,-1.725,336.8
-0.164,0.007,-0.038,-1.538,0.059,-1.724,336.8
-0.128,0.016,-0.048,-1.541,0.06,-1.723,336.8
-0.019,-0.011,-0.032,-1.539,0.059,-1.721,336.8
0.03,-0.001,-0.053,-1.536,0.059,-1.72,336.8
-0.025,-0.035,-0.024,-1.535,0.056,-1.719,336.8
-0.032,0.051,-0.011,-1.536,0.053,-1.718,336.8
0.032,-0.008,-0.047,-1.534,0.053,-1.717,336.8
0.052,-0.016,-0.026,-1.529,0.053,-1.717,336.8
-0.034,-0.03,-0.036,-1.526,0.057,-1.715,336.4
-0.011,-0.027,0.014,-1.527,0.058,-1.714,336.4
0.023,0.008,-0.007,-1.525,0.057,-1.713,336.4
-0.013,0.014,-0.018,-1.521,0.058,-1.712,336.4
0.024,0.004,0.012,-1.52,0.058,-1.712,336.4
-0.057,0.004,-0.042,-1.519,0.053,-1.711,336.4
-0.128,0.029,0.054,-1.521,0.05,-1.711,336.4
0.003,-0.004,0.112,-1.523,0.05,-1.71,336.4
0.043,0.037,0.056,-1.521,0.052,-1.71,336.4
-0.041,0.056,0.049,-1.523,0.055,-1.71,336.4
-0.036,0.016,0.08,-1.532,0.055,-1.71,334.7
-0.032,0.034,0.059,-1.541,0.051,-1.709,334.7
-0.009,0.018,0.066,-1.549,0.047,-1.709,334.7
0.033,-0.017,0.076,-1.556,0.041,-1.708,334.7
-0.009,0.046,-0.031,-1.557,0.037,-1.708,334.7
-0.111,-0.004,0.051,-1.56,0.036,-1.708,334.7
-0.065,0.033,0.086,-1.562,0.037,-1.707,334.7
0.012,0.012,0.071,-1.563,0.038,-1.706,334.7
0.01,-0.01,0.069,-1.568,0.036,-1.705,334.7
0.036,-0.044,0.05,-1.576,0.036,-1.704,334.7
-0.017,0.014,0.047,-1.583,0.033,-1.703,333.3
-0.06,-0.017,0.01,-1.586,0.038,-1.702,333.3
-0.005,-0.011,0.025,-1.589,0.039,-1.701,333.3
0.016,-0.009,-0.002,-1.59,0.041,-1.701,333.3
-0.023,-0.004,0.018,-1.592,0.038,-1.7,333.3
-0.03,-0.01,0.025,-1.597,0.04,-1.698,333.3
-0.025,-0.006,0.012,-1.598,0.04,-1.697,333.3
-0.015,-0.005,-0.009,-1.596,0.039,-1.696,333.3
0.024,0.002,-0.073,-1.589,0.042,-1.696,333.3
-0.08,0.009,-0.087,-1.583,0.043,-1.696,331.9
-0.044,0.015,-0.057,-1.58,0.043,-1.696,331.9
-0.051,0.016,-0.084,-1.574,0.046,-1.696,331.9
-0.029,0.013,-0.06,-1.568,0.045,-1.696,331.9
-0.021,-0.003,-0.063,-1.563,0.045,-1.695,331.9
-0.015,-0.013,-0.052,-1.557,0.045,-1.695,331.9
-0.036,-0.043,-0.047,-1.555,0.046,-1.695,331.9
0.012,-0.043,-0.038,-1.555,0.048,-1.693,331.9
0.01,-0.037,-0.051,-1.553,0.048,-1.692,331.9
-0.007,-0.021,-0.063,-1.548,0.048,-1.691,331.9
-0.043,-0.009,-0.054,-1.543,0.048,-1.69,330.8
-0.016,0.041,-0.058,-1.541,0.046,-1.689,330.8
-0.076,0.004,-0.033,-1.539,0.044,-1.689,330.8
-0.022,-0.006,-0.043,-1.537,0.043,-1.689,330.8
-0.025,-0.001,-0.028,-1.537,0.042,-1.689,330.8
-0.012,0.012,-0.018,-1.536,0.04,-1.689,330.8
0.052,0.032,-0.031,-1.533,0.035,-1.69,330.8
-0.02,-0.003,-0.046,-1.53,0.036,-1.69,330.8
-0.079,0.02,-0.011,-1.53,0.035,-1.69,330.8
-0.011,-0.014,0.005,-1.533,0.034,-1.69,330.8
-0.001,0.009,0.001,-1.534,0.037,-1.69,328.4
0.008,-0.022,-0.014,-1.535,0.039,-1.69,328.4
-0.013,0.009,0.006,-1.536,0.04,-1.69,328.4
-0.069,0.022,-0.002,-1.537,0.039,-1.69,328.4
-0.029,0.001,0.051,-1.539,0.041,-1.69,328.4
-0.008,0.026,0.07,-1.545,0.046,-1.689,328.4
0.013,-0.018,0.029,-1.549,0.051,-1.688,328.4
-0.031,-0.039,0.039,-1.552,0.054,-1.687,328.4
-0.016,-0.027,0.072,-1.559,0.052,-1.686,328.4
-0.002,0.009,0.074,-1.563,0.05,-1.685,328.4
-0.011,-0.008,0.092,-1.568,0.046,-1.685,327.7
0.031,0.023,0.063,-1.571,0.044,-1.684,327.7
-0.014,0.013,0.034,-1.577,0.04,-1.683,327.7
-0.081,0.003,0.069,-1.583,0.039,-1.683,327.7
-0.082,0.011,0.04,-1.589,0.039,-1.682,327.7
-0.015,-0.014,0.058,-1.594,0.041,-1.681,327.7
0.042,-0.041,0.045,-1.597,0.045,-1.68,327.7
0.021,-0.045,0.035,-1.601,0.046,-1.679,327.7
-0.025,-0.008,0.04,-1.606,0.047,-1.678,327.7
-0.008,-0.022,0.062,-1.609,0.045,-1.678,327.7
-0.015,-0.003,0.048,-1.611,0.047,-1.677,327.7
0.004,-0.0,0.028,-1.612,0.047,-1.675,327.7
0.018,-0.006,-0.004,-1.614,0.049,-1.674,327.7
-0.014,-0.014,0.015,-1.616,0.046,-1.674,327.7
-0.014,0.034,-0.007,-1.616,0.048,-1.673,327.7
-0.027,0.007,-0.001,-1.618,0.048,-1.673,327.7
-0.015,-0.001,-0.015,-1.617,0.052,-1.672,327.7
-0.04,0.016,-0.031,-1.615,0.053,-1.671,327.7
-0.037,-0.001,-0.07,-1.611,0.054,-1.671,327.7
0.004,-0.019,-0.081,-1.604,0.057,-1.672,327.7
0.018,0.011,-0.1,-1.593,0.056,-1.672,325.2
-0.022,0.031,-0.093,-1.585,0.055,-1.672,325.2
-0.039,0.009,-0.08,-1.578,0.05,-1.672,325.2
-0.008,0.003,-0.069,-1.572,0.051,-1.672,325.2
0.065,0.018,-0.054,-1.567,0.049,-1.672,325.2
0.039,0.044,-0.102,-1.56,0.048,-1.673,325.2
-0.068,0.013,-0.07,-1.555,0.045,-1.673,325.2
-0.067,0.02,-0.047,-1.553,0.042,-1.674,325.2
-0.049,-0.012,-0.053,-1.551,0.042,-1.674,325.2
0.0,0.003,-0.047,-1.548,0.043,-1.673,325.2
-0.003,-0.003,-0.043,-1.544,0.043,-1.673,323.4
0.004,-0.038,-0.054,-1.536,0.047,-1.674,323.4
-0.03,0.03,-0.056,-1.531,0.05,-1.674,323.4
-0.1,-0.018,-0.049,-1.534,0.049,-1.673,323.4
-0.012,-0.008,-0.004,-1.534,0.051,-1.673,323.4
0.055,-0.024,-0.039,-1.53,0.056,-1.672,323.4
0.048,-0.05,-0.016,-1.529,0.057,-1.671,323.4
0.059,-0.046,-0.027,-1.525,0.057,-1.67,323.4
-0.043,0.018,-0.028,-1.521,0.055,-1.67,323.4
-0.085,-0.005,-0.034,-1.521,0.056,-1.669,323.4
0.016,0.004,0.016,-1.522,0.055,-1.668,323.4
-0.005,-0.028,-0.013,-1.521,0.056,-1.667,323.4
-0.022,-0.034,0.021,-1.524,0.055,-1.666,323.4
0.005,-0.01,0.045,-1.53,0.056,-1.664,323.4
0.023,-0.018,0.044,-1.535,0.056,-1.663,323.4
0.013,0.013,0.041,-1.54,0.059,-1.662,323.4
0.005,0.01,0.046,-1.545,0.061,-1.661,323.4
-0.052,0.037,0.039,-1.551,0.058,-1.661,323.4
-0.056,0.035,0.042,-1.556,0.056,-1.66,323.4
-0.022,0.01,0.033,-1.561,0.055,-1.659,323.4
0.032,-0.021,0.036,-1.563,0.058,-1.658,320.6
-0.016,-0.008,0.02,-1.566,0.061,-1.656,320.6
-0.029,0.008,0.043,-1.57,0.061,-1.656,320.6
-0.04,0.024,0.037,-1.572,0.059,-1.656,320.6
0.004,0.043,0.07,-1.576,0.057,-1.655,320.6
0.011,0.022,0.044,-1.581,0.053,-1.656,320.6
-0.043,0.05,0.049,-1.587,0.051,-1.655,320.6
-0.069,0.027,0.058,-1.594,0.049,-1.655,320.6
-0.001,-0.014,0.076,-1.598,0.05,-1.654,320.6
0.015,-0.007,0.064,-1.599,0.048,-1.654,320.6
-0.007,-0.014,0.054,-1.604,0.051,-1.653,320.6
-0.05,0.008,0.04,-1.607,0.051,-1.653,320.6
-0.033,0.043,0.06,-1.612,0.048,-1.654,320.6
-0.023,0.036,0.028,-1.616,0.046,-1.654,320.6
-0.031,0.019,0.011,-1.622,0.042,-1.654,320.6
-0.041,0.013,0.006,-1.624,0.041,-1.654,320.6
-0.04,0.0,-0.004,-1.625,0.039,-1.654,320.6
-0.004,0.009,0.046,-1.626,0.035,-1.655,320.6
0.004,-0.007,0.001,-1.629,0.037,-1.655,318.2
0.02,-0.014,-0.009,-1.629,0.036,-1.656,318.2
0.001,-0.005,-0.015,-1.627,0.035,-1.656,318.2
-0.044,0.005,-0.064,-1.622,0.036,-1.655,318.2
0.01,-0.011,-0.082,-1.614,0.039,-1.655,318.2
0.013,-0.021,-0.093,-1.605,0.043,-1.654,318.2
-0.057,-0.032,-0.082,-1.594,0.047,-1.655,318.2
-0.023,0.016,-0.09,-1.588,0.046,-1.655,318.2
0.005,0.014,-0.104,-1.582,0.046,-1.656,318.2
-0.002,0.003,-0.077,-1.577,0.047,-1.656,318.2
0.013,-0.013,-0.068,-1.569,0.047,-1.655,318.2
0.003,-0.008,-0.109,-1.563,0.047,-1.655,318.2
-0.049,0.023,-0.078,-1.555,0.05,-1.655,318.2
-0.034,-0.007,-0.05,-1.552,0.05,-1.655,318.2
-0.027,0.027,-0.064,-1.548,0.05,-1.655,318.2
-0.011,0.013,-0.043,-1.543,0.05,-1.655,318.2
0.019,0.006,-0.041,-1.54,0.05,-1.655,318.2
-0.03,0.026,-0.062,-1.537,0.046,-1.655,318.2
-0.026,-0.035,-0.024,-1.534,0.04,-1.656,318.2
0.02,-0.013,-0.03,-1.531,0.04,-1.657,316.1
0.012,0.012,-0.036,-1.526,0.038,-1.658,316.1
0.043,0.034,-0.016,-1.523,0.033,-1.659,316.1
-0.062,0.068,-0.062,-1.52,0.031,-1.66,316.1
-0.078,0.048,-0.022,-1.519,0.032,-1.661,316.1
-0.034,-0.016,-0.005,-1.52,0.034,-1.662,316.1
0.008,-0.025,-0.032,-1.519,0.036,-1.662,316.1
0.028,-0.006,-0.017,-1.518,0.036,-1.663,316.1
0.014,0.015,0.001,-1.519,0.037,-1.663,316.1
0.033,-0.004,-0.027,-1.516,0.037,-1.664,316.1
-0.016,0.002,-0.054,-1.513,0.043,-1.664,316.1
-0.064,-0.036,-0.018,-1.513,0.043,-1.663,314.3
-0.021,0.039,-0.014,-1.515,0.04,-1.663,314.3
-0.019,0.022,-0.018,-1.515,0.04,-1.663,314.3
0.004,0.016,-0.046,-1.511,0.038,-1.663,314.3
-0.068,-0.008,-0.016,-1.509,0.038,-1.662,314.3
-0.105,-0.015,-0.011,-1.511,0.039,-1.661,314.3
-0.029,-0.042,0.017,-1.514,0.04,-1.661,314.3
0.016,-0.088,-0.009,-1.513,0.04,-1.659,314.3
0.072,0.004,-0.005,-1.511,0.042,-1.658,314.3
0.045,-0.031,-0.005,-1.509,0.042,-1.658,314.3
-0.075,-0.039,0.028,-1.512,0.042,-1.659,312.9
-0.074,0.033,0.091,-1.52,0.04,-1.659,312.9
0.043,0.029,0.067,-1.518,0.041,-1.659,312.9
0.023,-0.005,0.02,-1.518,0.043,-1.658,312.9
-0.06,-0.02,0.084,-1.526,0.044,-1.657,312.9
-0.013,0.004,0.098,-1.539,0.046,-1.656,312.9
0.038,0.005,0.061,-1.546,0.042,-1.655,312.9
-0.033,-0.008,0.067,-1.554,0.041,-1.654,312.9
0.007,0.001,0.089,-1.565,0.044,-1.653,312.9
-0.007,-0.015,0.064,-1.572,0.047,-1.652,312.9
-0.057,-0.012,0.064,-1.578,0.044,-1.652,311.1
-0.049,0.02,0.074,-1.587,0.045,-1.652,311.1
0.007,0.017,0.073,-1.592,0.043,-1.652,311.1
0.044,-0.0,0.029,-1.594,0.043,-1.651,311.1
-0.018,-0.02,0.037,-1.597,0.044,-1.65,311.1
-0.01,-0.028,0.065,-1.603,0.048,-1.649,311.1
-0.007,-0.005,0.012,-1.605,0.051,-1.648,311.1
-0.07,-0.08,0.035,-1.605,0.051,-1.647,311.1
-0.013,-0.019,0.054,-1.606,0.05,-1.646,311.1
0.01,-0.028,0.003,-1.605,0.052,-1.645,311.1
-0.018,0.011,0.018,-1.606,0.054,-1.645,309.7
-0.045,0.038,0.02,-1.607,0.049,-1.646,309.7
-0.019,0.013,0.025,-1.611,0.048,-1.645,309.7
-0.015,-0.012,0.016,-1.612,0.048,-1.645,309.7
-0.032,-0.014,0.015,-1.615,0.049,-1.644,309.7
0.009,-0.017,-0.005,-1.616,0.052,-1.643,309.7
0.061,-0.029,-0.021,-1.611,0.053,-1.644,309.7
-0.012,-0.014,-0.025,-1.606,0.053,-1.645,309.7
-0.057,0.011,-0.037,-1.602,0.051,-1.646,309.7
-0.048,-0.006,-0.031,-1.6,0.05,-1.646,309.7
-0.046,-0.013,-0.084,-1.596,0.053,-1.644,309.7
0.088,-0.013,-0.065,-1.587,0.06,-1.643,309.7
0.089,0.004,-0.14,-1.579,0.061,-1.642,309.7
-0.093,0.026,-0.079,-1.575,0.061,-1.644,309.7
-0.074,0.042,-0.073,-1.574,0.059,-1.645,309.7
-0.021,0.012,-0.068,-1.569,0.057,-1.644,309.7
-0.02,-0.016,-0.07,-1.562,0.057,-1.644,309.7
0.04,-0.001,-0.043,-1.557,0.058,-1.644,309.7
0.023,-0.004,-0.063,-1.552,0.057,-1.644,309.7
0.066,0.02,-0.046,-1.545,0.056,-1.644,308.7
-0.014,0.019,-0.087,-1.539,0.054,-1.645,308.7
-0.059,0.024,-0.05,-1.534,0.05,-1.646,308.7
-0.007,0.023,-0.001,-1.533,0.046,-1.647,308.7
0.023,0.053,-0.039,-1.528,0.04,-1.649,308.7
0.023,0.039,-0.031,-1.524,0.035,-1.65,308.7
-0.008,0.035,-0.019,-1.52,0.032,-1.651,308.7
-0.029,0.029,-0.026,-1.518,0.032,-1.653,308.7
-0.073,0.0,-0.037,-1.517,0.029,-1.654,308.7
-0.017,-0.038,-0.007,-1.516,0.03,-1.655,308.7
0.062,-0.035,0.021,-1.513,0.031,-1.654,308.7
0.029,-0.026,-0.05,-1.508,0.029,-1.653,305.9
0.007,-0.055,-0.02,-1.504,0.033,-1.652,305.9
-0.038,-0.037,0.022,-1.507,0.035,-1.651,305.9
0.039,-0.007,-0.01,-1.504,0.037,-1.65,305.9
-0.001,-0.028,-0.033,-1.498,0.04,-1.646,305.9
-0.012,-0.014,0.008,-1.499,0.046,-1.646,305.9
0.007,0.022,0.017,-1.498,0.046,-1.646,305.9
-0.014,0.027,-0.034,-1.5,0.048,-1.646,305.9
-0.057,-0.004,-0.031,-1.501,0.048,-1.647,305.9
-0.052,0.052,0.009,-1.504,0.047,-1.647,305.2
-0.018,-0.001,0.015,-1.504,0.049,-1.646,305.2
0.033,-0.012,-0.012,-1.506,0.049,-1.645,305.2
0.029,0.012,0.038,-1.508,0.049,-1.644,305.2
0.003,0.028,0.024,-1.509,0.046,-1.644,305.2
-0.013,0.06,0.06,-1.51,0.044,-1.644,305.2
-0.013,0.012,0.053,-1.511,0.045,-1.643,305.2
0.013,0.008,0.046,-1.517,0.043,-1.643,305.2
-0.047,-0.009,0.056,-1.523,0.039,-1.644,305.2
0.018,0.031,0.034,-1.524,0.033,-1.646,305.2
-0.016,0.029,0.013,-1.526,0.028,-1.646,305.2
-0.032,0.01,0.013,-1.527,0.028,-1.646,305.2
0.019,-0.008,0.028,-1.529,0.031,-1.645,305.2
0.082,-0.043,-0.025,-1.527,0.034,-1.644,305.2
0.017,-0.038,-0.03,-1.52,0.036,-1.643,305.2
-0.03,-0.014,-0.027,-1.516,0.04,-1.643,305.2
-0.074,0.025,-0.023,-1.517,0.038,-1.642,305.2
0.003,0.005,-0.006,-1.517,0.036,-1.643,305.2
0.056,-0.006,0.004,-1.516,0.036,-1.643,305.2
-0.005,-0.008,-0.026,-1.513,0.034,-1.644,302.3
-0.002,0.038,-0.0,-1.513,0.034,-1.644,302.3
-0.017,0.022,0.007,-1.514,0.029,-1.645,302.3
0.0,-0.013,0.017,-1.516,0.03,-1.645,302.3
0.022,-0.018,0.013,-1.516,0.035,-1.645,302.3
-0.015,0.012,-0.007,-1.518,0.038,-1.646,302.3
-0.02,0.016,0.017,-1.519,0.04,-1.646,302.3
0.008,-0.004,0.029,-1.519,0.04,-1.647,302.3
0.029,0.026,0.009,-1.518,0.039,-1.648,302.3
-0.017,0.017,0.022,-1.517,0.039,-1.649,302.3
-0.017,0.025,0.026,-1.519,0.036,-1.649,300.9
-0.011,-0.026,0.02,-1.521,0.039,-1.648,300.9
-0.037,-0.015,0.015,-1.522,0.039,-1.648,300.9
-0.026,0.008,0.041,-1.523,0.038,-1.648,300.9
-0.004,-0.005,0.037,-1.525,0.041,-1.647,300.9
0.05,-0.021,0.067,-1.53,0.043,-1.646,300.9
0.005,0.008,0.048,-1.532,0.042,-1.646,300.9
-0.023,0.017,0.072,-1.537,0.038,-1.647,300.9
-0.024,0.04,0.077,-1.544,0.033,-1.647,300.9
-0.017,0.019,0.057,-1.548,0.029,-1.647,300.9
-0.036,-0.017,0.063,-1.549,0.031,-1.645,300.2
0.031,-0.025,0.071,-1.556,0.035,-1.644,300.2
0.045,-0.03,-0.005,-1.553,0.036,-1.643,300.2
-0.03,-0.016,-0.005,-1.55,0.039,-1.642,300.2
-0.082,-0.025,-0.039,-1.547,0.04,-1.64,300.2
-0.04,-0.033,-0.013,-1.545,0.037,-1.639,300.2
-0.002,-0.044,-0.04,-1.545,0.036,-1.639,300.2
0.008,0.017,-0.018,-1.544,0.035,-1.639,300.2
-0.019,0.012,-0.016,-1.54,0.031,-1.639,300.2
-0.006,-0.017,-0.02,-1.537,0.033,-1.639,300.2
-0.02,-0.01,-0.031,-1.533,0.033,-1.639,298.1
0.015,-0.033,0.014,-1.531,0.033,-1.639,298.1
0.073,-0.024,-0.01,-1.53,0.035,-1.637,298.1
-0.025,0.017,-0.056,-1.524,0.036,-1.637,298.1
-0.053,0.006,-0.002,-1.524,0.036,-1.637,298.1
-0.073,0.024,-0.018,-1.526,0.034,-1.638,298.1
-0.018,0.019,0.033,-1.528,0.033,-1.638,298.1
0.036,-0.011,-0.008,-1.529,0.032,-1.639,298.1
0.037,0.0,0.002,-1.527,0.033,-1.64,298.1
-0.002,0.016,0.01,-1.528,0.034,-1.64,298.1
-0.006,0.023,0.009,-1.531,0.033,-1.641,296.7
-0.003,-0.027,0.042,-1.532,0.032,-1.642,296.7
0.029,-0.007,0.009,-1.534,0.034,-1.642,296.7
0.0,0.003,0.014,-1.536,0.034,-1.642,296.7
0.012,-0.014,0.023,-1.536,0.034,-1.642,296.7
-0.069,-0.015,0.027,-1.537,0.038,-1.64,296.7
-0.014,-0.003,0.06,-1.544,0.039,-1.641,296.7
0.028,0.028,0.074,-1.55,0.036,-1.642,296.7
0.004,0.032,0.035,-1.554,0.034,-1.642,296.7
-0.012,0.023,0.063,-1.559,0.034,-1.642,296.7
-0.03,-0.021,0.076,-1.565,0.033,-1.642,296.0
0.002,-0.032,0.093,-1.572,0.036,-1.641,296.0
0.019,-0.032,0.031,-1.578,0.036,-1.64,296.0
0.01,-0.011,0.015,-1.58,0.037,-1.64,296.0
0.003,-0.009,-0.016,-1.58,0.036,-1.639,296.0
-0.011,-0.029,-0.012,-1.58,0.035,-1.638,296.0
-0.026,-0.02,-0.037,-1.576,0.033,-1.638,296.0
-0.038,-0.009,-0.049,-1.573,0.031,-1.637,296.0
0.005,-0.039,-0.025,-1.57,0.033,-1.636,296.0
0.009,-0.027,-0.046,-1.567,0.037,-1.635,296.0
0.002,0.006,-0.049,-1.561,0.036,-1.635,294.3
-0.017,0.029,-0.094,-1.552,0.035,-1.636,294.3
-0.052,0.021,-0.025,-1.55,0.036,-1.636,294.3
-0.011,-0.008,-0.046,-1.545,0.04,-1.637,294.3
-0.0,0.002,-0.042,-1.542,0.037,-1.638,294.3
0.037,0.016,-0.05,-1.538,0.036,-1.638,294.3
-0.03,-0.02,-0.023,-1.536,0.038,-1.638,294.3
-0.007,-0.027,-0.052,-1.533,0.04,-1.637,294.3
0.021,-0.03,-0.042,-1.528,0.045,-1.636,294.3
-0.018,-0.018,-0.019,-1.523,0.046,-1.636,294.3
-0.042,0.001,-0.021,-1.522,0.046,-1.635,292.9
-0.03,0.018,-0.016,-1.519,0.043,-1.636,292.9
-0.009,0.004,-0.003,-1.518,0.041,-1.636,292.9
-0.025,0.0,0.023,-1.521,0.039,-1.636,292.9
-0.001,0.018,0.032,-1.524,0.039,-1.636,292.9
-0.025,0.029,-0.009,-1.524,0.044,-1.635,292.9
-0.03,0.041,-0.009,-1.525,0.046,-1.634,292.9
-0.037,-0.027,-0.031,-1.524,0.048,-1.634,292.9
-0.014,-0.065,-0.001,-1.525,0.053,-1.633,292.9
0.006,-0.039,0.011,-1.525,0.055,-1.632,291.8
0.023,-0.016,-0.033,-1.523,0.06,-1.631,291.8
-0.018,-0.008,-0.031,-1.52,0.062,-1.63,291.8
-0.128,0.016,-0.025,-1.522,0.06,-1.63,291.8
-0.034,0.055,0.002,-1.524,0.055,-1.631,291.8
0.038,0.047,-0.03,-1.522,0.054,-1.632,291.8
0.039,0.038,-0.051,-1.517,0.053,-1.633,291.8
0.024,0.013,-0.008,-1.514,0.052,-1.634,291.8
0.002,0.021,-0.026,-1.512,0.05,-1.634,291.8
-0.043,0.017,-0.031,-1.509,0.048,-1.636,291.4
-0.015,0.031,-0.009,-1.507,0.043,-1.636,291.4
0.001,0.014,-0.015,-1.506,0.04,-1.637,291.4
-0.018,0.015,-0.016,-1.505,0.04,-1.638,291.4
-0.014,0.017,-0.024,-1.504,0.04,-1.639,291.4
0.036,0.07,0.014,-1.503,0.036,-1.642,291.4
0.01,0.05,0.005,-1.503,0.027,-1.644,291.4
-0.016,0.012,-0.011,-1.506,0.022,-1.646,291.4
-0.052,0.048,0.027,-1.509,0.022,-1.648,291.4
0.007,0.012,0.03,-1.509,0.023,-1.649,291.4
-0.001,-0.008,0.02,-1.509,0.027,-1.649,291.1
-0.005,0.002,0.026,-1.512,0.027,-1.649,291.1
-0.018,0.043,0.062,-1.517,0.027,-1.651,291.1
-0.012,0.025,0.074,-1.525,0.024,-1.652,291.1
-0.024,0.013,0.05,-1.53,0.02,-1.654,291.1
-0.022,0.041,0.086,-1.538,0.016,-1.656,291.1
-0.048,0.006,0.082,-1.545,0.014,-1.658,291.1
0.015,0.026,0.085,-1.552,0.012,-1.66,291.1
-0.014,0.03,0.048,-1.557,0.008,-1.662,291.1
-0.006,0.014,0.044,-1.562,0.005,-1.664,291.1
0.005,-0.02,-0.009,-1.562,0.006,-1.665,291.1
-0.002,-0.035,0.0,-1.561,0.009,-1.666,291.1
-0.036,-0.042,-0.022,-1.559,0.014,-1.666,291.1
-0.024,-0.05,-0.03,-1.559,0.015,-1.665,291.1
0.016,-0.024,-0.008,-1.557,0.017,-1.665,291.1
-0.014,-0.006,-0.017,-1.555,0.016,-1.667,291.1
-0.016,0.028,-0.007,-1.555,0.011,-1.669,291.1
0.008,0.053,-0.021,-1.554,0.005,-1.672,291.1
-0.026,0.035,-0.062,-1.55,-0.0,-1.675,291.1
-0.007,0.023,-0.02,-1.546,0.001,-1.677,291.1
0.057,0.033,-0.055,-1.543,0.002,-1.679,291.1
-0.004,0.017,-0.071,-1.537,0.004,-1.682,291.1
-0.047,0.008,-0.03,-1.533,0.006,-1.683,291.1
0.01,-0.005,-0.03,-1.532,0.008,-1.685,291.1
-0.035,-0.005,-0.038,-1.529,0.01,-1.686,291.1
-0.065,-0.003,-0.055,-1.527,0.011,-1.688,291.1
0.026,-0.006,-0.01,-1.527,0.01,-1.69,291.1
-0.022,0.002,-0.035,-1.524,0.007,-1.692,291.1
-0.004,0.002,-0.028,-1.522,0.003,-1.695,291.1
0.007,0.011,-0.03,-1.521,-0.001,-1.697,291.1
-0.035,0.036,-0.027,-1.52,-0.002,-1.699,291.4
0.008,0.022,-0.037,-1.517,-0.003,-1.702,291.4
0.04,0.035,-0.021,-1.515,-0.004,-1.704,291.4
0.007,0.008,-0.042,-1.513,-0.005,-1.707,291.4
-0.042,0.012,-0.006,-1.512,-0.008,-1.709,291.4
0.004,-0.002,0.003,-1.512,-0.009,-1.712,291.4
0.026,0.006,-0.035,-1.508,-0.008,-1.714,291.4
-0.016,-0.003,-0.02,-1.506,-0.011,-1.717,291.4
-0.012,-0.016,0.013,-1.507,-0.009,-1.719,291.4
0.017,0.001,-0.027,-1.506,-0.008,-1.721,291.4
-0.04,-0.021,-0.016,-1.506,-0.007,-1.722,291.1
0.002,0.003,-0.022,-1.506,-0.008,-1.724,291.1
-0.041,0.018,-0.022,-1.506,-0.011,-1.727,291.1
-0.019,0.008,-0.006,-1.506,-0.012,-1.729,291.1
0.014,0.026,-0.028,-1.504,-0.008,-1.731,291.1
-0.008,-0.018,0.003,-1.503,-0.006,-1.732,291.1
-0.005,-0.051,-0.01,-1.501,-0.005,-1.733,291.1
-0.013,-0.04,-0.03,-1.5,-0.006,-1.734,291.1
0.01,-0.041,0.018,-1.501,-0.006,-1.735,291.1
0.034,-0.081,-0.039,-1.499,-0.006,-1.735,291.1
-0.033,-0.027,0.003,-1.499,-0.007,-1.735,292.1
0.01,-0.016,-0.005,-1.499,-0.008,-1.736,292.1
-0.015,0.036,-0.022,-1.499,-0.008,-1.738,292.1
0.015,0.056,0.001,-1.499,-0.012,-1.741,292.1
0.022,0.056,-0.012,-1.497,-0.018,-1.746,292.1
-0.007,0.04,-0.005,-1.495,-0.023,-1.749,292.1
-0.025,0.024,0.004,-1.497,-0.026,-1.753,292.1
-0.049,0.009,0.04,-1.502,-0.025,-1.756,292.1
-0.003,0.025,0.021,-1.508,-0.023,-1.759,292.1
