acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
0.032,0.082,-0.008,-1.502,-0.002,-1.561,268.2
0.011,0.093,-0.006,-1.501,-0.006,-1.565,268.2
-0.058,0.03,0.012,-1.502,-0.008,-1.57,268.2
-0.089,0.076,0.005,-1.503,-0.007,-1.575,268.2
-0.057,0.062,0.002,-1.504,-0.006,-1.58,268.2
0.04,0.112,0.008,-1.503,-0.008,-1.585,268.2
0.006,0.118,-0.008,-1.5,-0.013,-1.591,268.9
0.014,0.122,0.021,-1.501,-0.026,-1.599,268.9
-0.029,0.108,0.017,-1.503,-0.035,-1.606,268.9
-0.056,0.073,0.005,-1.503,-0.036,-1.613,268.9
-0.087,0.054,0.02,-1.504,-0.037,-1.62,268.9
0.033,0.123,0.039,-1.505,-0.037,-1.626,268.9
0.022,0.119,0.047,-1.505,-0.033,-1.632,268.9
-0.016,0.03,0.031,-1.506,-0.03,-1.636,268.9
0.029,0.034,0.027,-1.506,-0.031,-1.641,268.9
-0.027,0.116,0.019,-1.505,-0.036,-1.648,268.9
-0.008,0.15,0.056,-1.506,-0.038,-1.657,270.7
-0.037,0.11,0.031,-1.506,-0.046,-1.666,270.7
-0.082,0.135,0.019,-1.507,-0.047,-1.674,270.7
-0.084,0.151,0.043,-1.512,-0.057,-1.681,270.7
-0.082,0.099,0.031,-1.521,-0.072,-1.689,270.7
0.01,0.08,0.026,-1.528,-0.082,-1.696,270.7
0.033,0.033,0.051,-1.53,-0.088,-1.703,270.7
0.05,0.05,0.038,-1.53,-0.087,-1.709,270.7
-0.025,0.056,0.022,-1.533,-0.088,-1.715,270.7
-0.031,0.034,0.024,-1.54,-0.095,-1.722,270.7
-0.021,0.063,0.003,-1.541,-0.103,-1.728,273.5
0.016,0.086,0.02,-1.543,-0.112,-1.736,273.5
-0.023,0.078,0.008,-1.543,-0.113,-1.744,273.5
0.021,0.093,0.055,-1.545,-0.114,-1.754,273.5
0.029,0.137,-0.017,-1.545,-0.115,-1.762,273.5
-0.108,0.079,0.037,-1.547,-0.114,-1.77,273.5
0.046,0.064,0.015,-1.547,-0.111,-1.776,273.5
-0.019,0.023,0.006,-1.547,-0.111,-1.782,273.5
-0.049,0.003,0.008,-1.549,-0.109,-1.787,273.5
-0.021,0.011,0.011,-1.551,-0.105,-1.793,273.5
-0.002,-0.006,0.002,-1.553,-0.107,-1.8,276.7
-0.018,0.044,-0.016,-1.554,-0.114,-1.808,276.7
-0.025,0.075,-0.007,-1.556,-0.116,-1.817,276.7
-0.044,0.089,-0.005,-1.558,-0.117,-1.825,276.7
-0.019,0.111,-0.007,-1.558,-0.116,-1.833,276.7
0.023,0.07,-0.018,-1.558,-0.118,-1.841,276.7
-0.036,0.079,-0.038,-1.556,-0.125,-1.849,276.7
-0.023,0.064,0.005,-1.558,-0.128,-1.856,276.7
-0.084,0.055,-0.032,-1.559,-0.128,-1.864,276.7
-0.001,0.039,-0.011,-1.561,-0.127,-1.872,276.7
-0.099,-0.005,-0.01,-1.563,-0.127,-1.878,279.8
-0.03,0.0,-0.023,-1.567,-0.129,-1.885,279.8
0.017,0.003,-0.035,-1.567,-0.134,-1.891,279.8
-0.024,0.003,-0.05,-1.567,-0.133,-1.898,279.8
0.082,0.034,-0.025,-1.568,-0.134,-1.904,279.8
-0.016,0.001,-0.063,-1.568,-0.134,-1.911,279.8
-0.083,0.016,-0.069,-1.57,-0.134,-1.917,279.8
-0.134,0.017,-0.048,-1.57,-0.133,-1.923,279.8
-0.034,0.002,-0.08,-1.562,-0.133,-1.928,279.8
-0.018,-0.046,-0.063,-1.559,-0.131,-1.933,279.8
0.03,0.0,-0.058,-1.56,-0.132,-1.94,283.4
0.005,0.022,-0.03,-1.562,-0.134,-1.947,283.4
-0.01,0.062,-0.061,-1.562,-0.136,-1.955,283.4
-0.074,0.06,-0.058,-1.559,-0.141,-1.963,283.4
-0.057,0.071,-0.033,-1.559,-0.141,-1.97,283.4
0.028,0.054,-0.059,-1.559,-0.137,-1.978,283.4
-0.046,0.031,-0.059,-1.547,-0.134,-1.992,283.4
-0.056,0.071,-0.107,-1.541,-0.143,-1.999,283.4
-0.136,0.051,-0.155,-1.541,-0.144,-2.007,283.4
-0.066,0.053,-0.162,-1.534,-0.145,-2.013,286.2
-0.019,0.036,-0.158,-1.516,-0.149,-2.019,286.2
-0.013,0.063,-0.158,-1.504,-0.157,-2.025,286.2
-0.022,0.054,-0.103,-1.487,-0.161,-2.03,286.2
-0.012,0.024,-0.025,-1.486,-0.161,-2.037,286.2
-0.035,0.007,0.006,-1.488,-0.16,-2.044,286.2
-0.018,0.022,0.002,-1.49,-0.159,-2.05,286.2
-0.05,-0.036,0.024,-1.491,-0.157,-2.056,286.2
-0.036,-0.053,0.012,-1.492,-0.156,-2.061,286.2
-0.011,-0.061,0.011,-1.494,-0.157,-2.067,286.2
-0.019,-0.033,0.018,-1.495,-0.157,-2.073,289.7
-0.032,-0.026,0.007,-1.497,-0.154,-2.079,289.7
-0.056,-0.038,0.006,-1.498,-0.148,-2.085,289.7
-0.065,0.004,0.006,-1.503,-0.145,-2.091,289.7
-0.022,-0.021,-0.004,-1.507,-0.147,-2.097,289.7
-0.052,-0.038,-0.002,-1.508,-0.144,-2.103,289.7
-0.025,-0.033,-0.006,-1.51,-0.139,-2.108,289.7
-0.014,-0.032,-0.019,-1.512,-0.135,-2.113,289.7
0.024,0.004,-0.009,-1.514,-0.131,-2.119,289.7
-0.009,-0.026,-0.024,-1.513,-0.131,-2.124,289.7
-0.046,-0.016,-0.018,-1.513,-0.132,-2.129,292.1
-0.035,-0.031,0.007,-1.515,-0.134,-2.135,292.1
0.002,0.007,-0.025,-1.515,-0.135,-2.14,292.1
-0.014,0.026,-0.021,-1.515,-0.136,-2.147,292.1
-0.039,-0.006,-0.058,-1.512,-0.136,-2.152,292.1
-0.045,0.005,-0.092,-1.511,-0.138,-2.159,292.1
0.003,0.024,-0.124,-1.506,-0.137,-2.165,292.1
0.026,0.038,-0.116,-1.5,-0.14,-2.171,292.1
-0.031,0.048,-0.127,-1.489,-0.143,-2.177,292.1
-0.035,0.04,-0.107,-1.479,-0.146,-2.182,292.1
-0.052,0.039,-0.018,-1.475,-0.143,-2.188,294.3
-0.012,0.057,0.017,-1.476,-0.143,-2.195,294.3
-0.046,0.018,0.039,-1.48,-0.142,-2.201,294.3
-0.095,-0.002,0.032,-1.484,-0.142,-2.208,294.3
0.002,0.022,0.027,-1.486,-0.141,-2.214,294.3
-0.049,0.008,-0.01,-1.491,-0.142,-2.221,294.3
-0.092,0.02,0.046,-1.496,-0.148,-2.228,294.3
-0.008,-0.007,-0.0,-1.5,-0.146,-2.234,294.3
0.036,0.001,0.01,-1.501,-0.147,-2.24,294.3
0.01,0.001,0.011,-1.501,-0.148,-2.247,294.3
0.006,0.01,0.018,-1.503,-0.149,-2.253,297.4
-0.038,-0.015,0.017,-1.508,-0.15,-2.26,297.4
-0.059,0.009,0.003,-1.51,-0.149,-2.266,297.4
-0.031,-0.012,-0.001,-1.512,-0.147,-2.272,297.4
-0.018,0.007,-0.018,-1.513,-0.149,-2.278,297.4
-0.032,-0.005,-0.01,-1.513,-0.149,-2.283,297.4
-0.036,0.018,-0.018,-1.515,-0.147,-2.289,297.4
0.017,0.013,-0.015,-1.515,-0.149,-2.295,297.4
-0.026,-0.019,-0.06,-1.514,-0.148,-2.301,297.4
-0.048,0.015,-0.209,-1.505,-0.149,-2.306,297.4
0.024,0.002,-0.298,-1.503,-0.148,-2.313,300.6
-0.093,-0.024,-0.358,-1.501,-0.149,-2.32,300.6
-0.075,0.005,-0.138,-1.503,-0.151,-2.327,300.6
-0.032,0.043,-0.01,-1.509,-0.154,-2.333,300.6
0.022,0.022,0.002,-1.513,-0.155,-2.338,300.6
-0.001,-0.018,-0.02,-1.517,-0.158,-2.343,300.6
-0.109,-0.06,-0.004,-1.518,-0.158,-2.348,300.6
-0.025,-0.018,0.001,-1.516,-0.157,-2.353,300.6
-0.028,-0.012,-0.006,-1.517,-0.156,-2.359,300.6
-0.041,-0.026,0.019,-1.52,-0.15,-2.365,300.6
-0.006,-0.01,-0.005,-1.522,-0.147,-2.37,304.1
-0.036,-0.011,-0.006,-1.524,-0.146,-2.376,304.1
-0.007,-0.009,0.009,-1.527,-0.144,-2.382,304.1
-0.024,0.007,0.002,-1.53,-0.142,-2.387,304.1
-0.026,-0.026,0.015,-1.533,-0.14,-2.393,304.1
-0.02,0.006,-0.026,-1.534,-0.14,-2.398,304.1
-0.061,-0.006,-0.009,-1.535,-0.141,-2.404,304.1
-0.047,0.018,-0.006,-1.536,-0.141,-2.409,304.1
-0.03,0.008,-0.004,-1.537,-0.14,-2.415,304.1
0.018,-0.007,-0.01,-1.538,-0.141,-2.42,304.1
-0.019,0.001,-0.005,-1.539,-0.144,-2.426,306.6
-0.033,-0.002,-0.017,-1.539,-0.146,-2.432,306.6
-0.049,0.009,0.002,-1.541,-0.148,-2.438,306.6
-0.095,0.029,-0.016,-1.543,-0.148,-2.444,306.6
-0.002,0.021,-0.009,-1.544,-0.148,-2.45,306.6
-0.05,0.004,0.0,-1.547,-0.152,-2.456,306.6
-0.003,-0.007,-0.021,-1.547,-0.158,-2.461,306.6
0.009,0.005,-0.022,-1.546,-0.157,-2.467,306.6
-0.078,0.003,-0.024,-1.546,-0.157,-2.472,306.6
-0.038,-0.022,-0.001,-1.549,-0.155,-2.478,306.6
-0.114,-0.016,-0.026,-1.55,-0.155,-2.483,309.0
-0.049,-0.039,0.007,-1.552,-0.155,-2.488,309.0
-0.0,-0.025,0.005,-1.553,-0.15,-2.492,309.0
-0.016,-0.024,-0.022,-1.553,-0.146,-2.496,309.0
-0.042,-0.047,-0.008,-1.552,-0.144,-2.501,309.0
-0.009,-0.01,-0.012,-1.55,-0.141,-2.505,309.0
-0.029,0.012,-0.022,-1.55,-0.142,-2.51,309.0
-0.02,0.016,-0.018,-1.549,-0.143,-2.515,309.0
-0.03,-0.005,-0.025,-1.548,-0.143,-2.52,309.0
-0.055,-0.023,-0.008,-1.548,-0.144,-2.525,309.0
-0.104,-0.017,-0.01,-1.55,-0.145,-2.529,312.2
-0.037,-0.032,0.009,-1.553,-0.142,-2.534,312.2
-0.032,0.006,-0.007,-1.552,-0.14,-2.539,312.2
0.024,-0.014,0.006,-1.553,-0.135,-2.544,312.2
-0.026,0.008,0.005,-1.555,-0.133,-2.549,312.2
-0.052,-0.011,0.007,-1.561,-0.132,-2.558,312.2
-0.05,-0.022,-0.004,-1.56,-0.13,-2.562,312.2
-0.017,-0.028,0.004,-1.561,-0.126,-2.567,312.2
0.022,-0.005,-0.005,-1.562,-0.126,-2.571,312.2
-0.019,0.001,-0.002,-1.561,-0.129,-2.575,315.0
-0.052,0.006,0.002,-1.561,-0.13,-2.58,315.0
-0.063,0.013,0.0,-1.562,-0.132,-2.585,315.0
-0.019,0.018,-0.01,-1.562,-0.131,-2.589,315.0
-0.036,0.015,-0.006,-1.562,-0.133,-2.594,315.0
-0.028,0.028,-0.016,-1.562,-0.134,-2.599,315.0
-0.016,0.031,-0.004,-1.565,-0.135,-2.606,315.0
-0.091,0.03,-0.005,-1.569,-0.138,-2.612,315.0
-0.072,0.003,-0.01,-1.57,-0.143,-2.617,315.0
-0.04,0.044,-0.019,-1.571,-0.143,-2.623,315.0
-0.021,0.021,0.012,-1.574,-0.143,-2.629,317.5
-0.023,0.016,-0.011,-1.575,-0.146,-2.634,317.5
0.015,0.043,-0.028,-1.573,-0.148,-2.64,317.5
-0.06,0.021,-0.033,-1.572,-0.149,-2.645,317.5
-0.065,0.019,-0.016,-1.57,-0.151,-2.649,317.5
-0.076,0.011,-0.035,-1.569,-0.154,-2.654,317.5
-0.076,-0.012,-0.024,-1.572,-0.153,-2.658,317.5
-0.056,-0.009,-0.056,-1.572,-0.152,-2.662,317.5
-0.002,-0.022,-0.046,-1.567,-0.151,-2.665,317.5
-0.025,0.019,-0.067,-1.562,-0.154,-2.669,320.6
0.016,-0.01,-0.116,-1.557,-0.155,-2.673,320.6
0.138,0.037,-0.173,-1.553,-0.155,-2.678,320.6
-0.028,-0.04,-0.255,-1.551,-0.156,-2.684,320.6
-0.033,0.056,-0.216,-1.55,-0.156,-2.69,320.6
0.037,0.016,-0.269,-1.549,-0.153,-2.695,320.6
-0.099,0.002,-0.247,-1.551,-0.153,-2.7,320.6
-0.066,0.028,-0.146,-1.545,-0.158,-2.703,320.6
0.01,-0.013,-0.038,-1.544,-0.159,-2.707,320.6
0.004,-0.01,-0.03,-1.547,-0.157,-2.711,320.6
-0.083,-0.052,-0.025,-1.547,-0.153,-2.714,323.8
-0.018,-0.071,-0.034,-1.544,-0.151,-2.717,323.8
-0.054,-0.032,-0.024,-1.541,-0.148,-2.719,323.8
0.023,-0.019,-0.028,-1.538,-0.145,-2.722,323.8
-0.029,-0.03,-0.019,-1.538,-0.144,-2.725,323.8
-0.011,-0.012,-0.036,-1.537,-0.143,-2.729,323.8
-0.041,-0.024,-0.011,-1.538,-0.14,-2.732,323.8
-0.091,-0.007,-0.008,-1.539,-0.141,-2.736,323.8
-0.063,-0.021,-0.002,-1.541,-0.143,-2.74,323.8
-0.02,-0.046,-0.003,-1.542,-0.142,-2.744,323.8
-0.011,-0.034,-0.014,-1.542,-0.142,-2.747,324.5
-0.07,-0.006,0.003,-1.543,-0.141,-2.751,324.5
-0.089,0.011,0.004,-1.545,-0.143,-2.755,324.5
0.046,0.053,0.007,-1.545,-0.145,-2.759,324.5
0.048,-0.034,-0.024,-1.545,-0.143,-2.764,324.5
-0.076,-0.009,0.012,-1.545,-0.144,-2.769,324.5
0.045,0.058,0.013,-1.546,-0.146,-2.773,324.5
-0.07,0.002,-0.016,-1.546,-0.146,-2.778,324.5
-0.135,-0.017,-0.01,-1.547,-0.147,-2.782,324.5
0.042,0.026,0.022,-1.548,-0.148,-2.786,324.5
-0.035,-0.014,-0.005,-1.549,-0.151,-2.791,324.5
0.048,0.055,0.0,-1.551,-0.155,-2.796,328.4
-0.024,-0.008,0.013,-1.551,-0.155,-2.8,328.4
0.022,0.02,-0.006,-1.553,-0.157,-2.805,328.4
-0.02,-0.002,-0.01,-1.552,-0.155,-2.809,328.4
0.018,-0.013,0.01,-1.551,-0.157,-2.814,328.4
-0.075,-0.012,-0.011,-1.552,-0.16,-2.818,328.4
-0.158,-0.022,-0.015,-1.555,-0.157,-2.822,328.4
-0.082,-0.016,-0.005,-1.557,-0.158,-2.826,328.4
-0.041,0.005,-0.005,-1.559,-0.16,-2.829,328.4
0.027,-0.022,-0.007,-1.561,-0.16,-2.834,328.4
-0.004,-0.025,-0.006,-1.562,-0.159,-2.838,331.9
0.024,0.021,-0.002,-1.562,-0.159,-2.842,331.9
-0.015,-0.016,-0.005,-1.56,-0.157,-2.846,331.9
-0.006,-0.007,-0.027,-1.558,-0.155,-2.849,331.9
0.048,-0.038,-0.022,-1.555,-0.155,-2.853,331.9
-0.03,-0.034,-0.015,-1.553,-0.154,-2.856,331.9
0.018,-0.027,-0.023,-1.553,-0.153,-2.86,331.9
-0.08,0.01,-0.009,-1.552,-0.152,-2.863,331.9
-0.088,-0.045,-0.014,-1.551,-0.151,-2.865,331.9
-0.068,-0.026,-0.0,-1.551,-0.147,-2.868,331.9
-0.031,-0.027,0.006,-1.553,-0.145,-2.871,334.7
0.072,-0.035,0.001,-1.555,-0.142,-2.875,334.7
0.01,-0.043,-0.021,-1.555,-0.14,-2.878,334.7
0.024,-0.049,0.001,-1.556,-0.14,-2.882,334.7
-0.079,0.012,-0.011,-1.556,-0.14,-2.886,334.7
-0.051,0.008,-0.012,-1.554,-0.143,-2.89,334.7
-0.036,-0.005,-0.001,-1.553,-0.146,-2.895,334.7
-0.015,0.036,-0.004,-1.554,-0.147,-2.899,334.7
-0.005,0.002,-0.021,-1.555,-0.146,-2.903,334.7
-0.023,-0.003,-0.013,-1.555,-0.146,-2.908,336.8
-0.008,0.008,0.001,-1.555,-0.148,-2.912,336.8
-0.024,0.011,-0.011,-1.556,-0.15,-2.916,336.8
-0.048,-0.016,-0.001,-1.557,-0.15,-2.92,336.8
-0.02,0.013,-0.011,-1.558,-0.152,-2.924,336.8
-0.032,0.001,-0.011,-1.559,-0.154,-2.928,336.8
-0.033,-0.015,-0.004,-1.56,-0.154,-2.931,336.8
0.076,-0.0,0.01,-1.561,-0.156,-2.934,336.8
0.018,-0.049,-0.019,-1.56,-0.155,-2.937,336.8
-0.068,-0.046,-0.026,-1.559,-0.15,-2.94,336.8
-0.065,-0.025,0.001,-1.558,-0.149,-2.943,336.8
-0.044,-0.023,-0.014,-1.558,-0.147,-2.946,340.7
-0.015,-0.051,-0.015,-1.559,-0.145,-2.949,340.7
-0.015,-0.026,0.012,-1.559,-0.14,-2.951,340.7
-0.04,-0.014,-0.008,-1.56,-0.14,-2.955,340.7
-0.041,-0.015,-0.01,-1.561,-0.139,-2.958,340.7
-0.065,-0.014,-0.004,-1.563,-0.14,-2.965,340.7
-0.001,0.01,-0.012,-1.563,-0.141,-2.969,340.7
-0.06,-0.006,-0.021,-1.564,-0.147,-2.974,340.7
-0.036,-0.013,-0.012,-1.565,-0.155,-2.977,340.7
-0.014,-0.003,-0.018,-1.566,-0.162,-2.982,342.8
-0.036,0.024,-0.002,-1.565,-0.167,-2.985,342.8
0.072,-0.002,-0.026,-1.565,-0.169,-2.989,342.8
0.011,-0.038,-0.028,-1.564,-0.167,-2.993,342.8
-0.002,-0.01,-0.021,-1.56,-0.163,-2.996,342.8
-0.009,0.022,-0.018,-1.56,-0.165,-3.0,342.8
-0.0,-0.013,-0.034,-1.559,-0.166,-3.004,342.8
-0.016,0.048,-0.029,-1.56,-0.165,-3.008,342.8
-0.06,0.002,-0.014,-1.562,-0.164,-3.012,342.8
-0.022,-0.001,0.005,-1.563,-0.163,-3.016,345.6
-0.007,0.012,-0.014,-1.563,-0.166,-3.02,345.6
-0.004,-0.006,-0.009,-1.56,-0.165,-3.024,345.6
0.01,-0.007,-0.029,-1.562,-0.166,-3.028,345.6
-0.031,0.036,-0.029,-1.564,-0.167,-3.033,345.6
-0.069,0.018,-0.027,-1.564,-0.165,-3.037,345.6
-0.045,-0.048,-0.032,-1.563,-0.164,-3.041,345.6
-0.034,-0.031,-0.036,-1.565,-0.164,-3.044,345.6
-0.055,-0.036,-0.021,-1.567,-0.167,-3.048,345.6
0.058,-0.013,-0.027,-1.566,-0.166,-3.051,345.6
-0.009,-0.072,-0.038,-1.561,-0.164,-3.054,349.1
0.037,-0.019,-0.001,-1.561,-0.165,-3.056,349.1
-0.036,-0.008,-0.026,-1.562,-0.167,-3.058,349.1
-0.07,-0.059,-0.023,-1.562,-0.17,-3.06,349.1
-0.066,-0.09,-0.058,-1.562,-0.171,-3.061,349.1
-0.051,-0.135,-0.033,-1.563,-0.172,-3.062,349.1
-0.02,-0.118,-0.048,-1.561,-0.168,-3.062,349.1
0.014,-0.114,-0.024,-1.557,-0.153,-3.061,349.1
0.078,-0.079,-0.024,-1.553,-0.147,-3.062,349.1
0.006,-0.055,-0.036,-1.549,-0.145,-3.064,349.1
0.027,0.01,-0.028,-1.543,-0.141,-3.066,351.6
-0.081,-0.062,-0.034,-1.539,-0.139,-3.067,351.6
-0.14,-0.105,-0.023,-1.54,-0.138,-3.067,351.6
0.024,-0.103,-0.01,-1.537,-0.139,-3.066,351.6
0.001,-0.109,-0.1,-1.534,-0.138,-3.065,351.6
-0.039,-0.197,-0.022,-1.537,-0.142,-3.064,351.6
-0.126,-0.07,-0.012,-1.538,-0.146,-3.064,351.6
-0.116,-0.073,-0.033,-1.538,-0.147,-3.064,351.6
-0.027,-0.108,-0.026,-1.537,-0.144,-3.064,351.6
0.064,-0.051,-0.025,-1.536,-0.14,-3.064,351.6
0.027,-0.042,-0.022,-1.533,-0.146,-3.065,351.6
0.048,-0.029,-0.036,-1.53,-0.148,-3.066,353.0
-0.036,-0.054,-0.03,-1.527,-0.149,-3.067,353.0
-0.05,-0.029,-0.018,-1.527,-0.151,-3.068,353.0
-0.095,-0.093,-0.029,-1.527,-0.152,-3.068,353.0
-0.029,-0.128,-0.023,-1.525,-0.149,-3.067,353.0
0.032,-0.075,-0.047,-1.521,-0.141,-3.065,353.0
-0.018,-0.108,-0.034,-1.518,-0.132,-3.064,353.0
-0.049,-0.113,-0.099,-1.518,-0.13,-3.063,353.0
-0.024,-0.092,-0.156,-1.516,-0.132,-3.063,353.0
-0.017,-0.096,-0.205,-1.514,-0.135,-3.062,354.0
-0.068,-0.077,-0.054,-1.515,-0.137,-3.061,354.0
0.008,-0.059,-0.027,-1.516,-0.137,-3.059,354.0
0.005,-0.117,0.014,-1.518,-0.135,-3.057,354.0
-0.022,-0.083,0.01,-1.519,-0.121,-3.056,354.0
0.059,-0.132,-0.012,-1.519,-0.115,-3.054,354.0
-0.071,-0.117,-0.022,-1.519,-0.111,-3.052,354.0
0.0,-0.098,-0.004,-1.52,-0.107,-3.05,354.0
-0.063,-0.086,-0.01,-1.52,-0.107,-3.048,354.0
-0.004,-0.076,0.037,-1.521,-0.104,-3.046,354.0
-0.008,-0.098,0.011,-1.524,-0.096,-3.044,354.4
-0.018,-0.088,0.005,-1.524,-0.091,-3.042,354.4
0.039,-0.077,0.004,-1.525,-0.088,-3.039,354.4
-0.022,-0.096,0.013,-1.525,-0.08,-3.037,354.4
-0.025,-0.084,-0.003,-1.524,-0.073,-3.034,354.4
-0.043,-0.07,0.003,-1.523,-0.065,-3.03,354.4
-0.024,-0.101,0.013,-1.525,-0.056,-3.027,354.4
-0.01,-0.086,0.012,-1.525,-0.048,-3.024,354.4
-0.035,-0.108,0.028,-1.526,-0.04,-3.02,354.4
-0.036,-0.114,0.036,-1.527,-0.039,-3.016,354.4
0.018,-0.064,0.026,-1.527,-0.039,-3.013,353.7
0.041,-0.082,0.031,-1.527,-0.039,-3.009,353.7
-0.047,-0.109,0.015,-1.526,-0.038,-3.005,353.7
0.021,-0.062,0.028,-1.526,-0.031,-3.002,353.7
0.024,-0.072,0.019,-1.526,-0.026,-2.998,353.7
-0.01,-0.088,0.022,-1.527,-0.016,-2.994,353.7
-0.014,-0.047,0.007,-1.528,-0.011,-2.99,353.7
-0.031,-0.056,0.016,-1.527,-0.006,-2.986,353.7
-0.023,-0.058,0.014,-1.529,0.001,-2.982,353.7
-0.069,-0.069,0.026,-1.533,0.004,-2.978,353.7
-0.055,-0.088,-0.004,-1.538,0.007,-2.974,353.0
-0.021,-0.041,0.024,-1.54,0.012,-2.97,353.0
0.088,-0.049,0.003,-1.54,0.011,-2.966,353.0
0.015,-0.027,0.01,-1.538,0.012,-2.963,353.0
0.004,-0.039,0.025,-1.539,0.014,-2.959,353.0
0.024,-0.015,0.02,-1.539,0.014,-2.955,353.0
-0.047,-0.007,-0.004,-1.538,0.013,-2.952,353.0
-0.012,-0.061,-0.01,-1.54,0.013,-2.948,353.0
-0.059,-0.022,0.013,-1.544,0.007,-2.944,353.0
0.072,0.024,-0.012,-1.544,0.005,-2.941,353.0
-0.003,-0.044,-0.017,-1.543,0.007,-2.938,351.6
-0.028,0.007,-0.005,-1.543,0.012,-2.934,351.6
-0.017,-0.021,0.012,-1.544,0.015,-2.931,351.6
-0.066,-0.015,-0.003,-1.546,0.017,-2.927,351.6
0.019,-0.035,-0.005,-1.548,0.019,-2.924,351.6
0.048,-0.035,-0.015,-1.549,0.026,-2.912,351.6
0.003,-0.039,-0.01,-1.547,0.029,-2.908,351.6
0.017,-0.043,-0.014,-1.548,0.031,-2.903,351.6
-0.012,-0.067,-0.009,-1.548,0.033,-2.899,350.2
-0.134,-0.094,-0.021,-1.546,0.04,-2.895,350.2
0.04,-0.017,-0.016,-1.547,0.04,-2.89,350.2
-0.029,0.046,-0.001,-1.548,0.04,-2.887,350.2
-0.006,-0.009,-0.015,-1.549,0.043,-2.884,350.2
-0.033,-0.022,-0.001,-1.55,0.045,-2.881,350.2
-0.026,0.001,-0.008,-1.55,0.043,-2.877,350.2
-0.033,0.005,-0.018,-1.548,0.042,-2.874,350.2
-0.018,0.016,-0.011,-1.546,0.039,-2.871,350.2
-0.02,0.006,-0.013,-1.545,0.038,-2.869,350.2
-0.07,-0.027,-0.01,-1.545,0.035,-2.866,349.1
0.023,0.006,-0.005,-1.546,0.033,-2.863,349.1
-0.001,-0.046,-0.018,-1.545,0.035,-2.86,349.1
-0.009,0.005,-0.007,-1.544,0.04,-2.856,349.1
-0.071,-0.018,-0.019,-1.544,0.04,-2.853,349.1
-0.021,0.034,-0.01,-1.544,0.038,-2.851,349.1
0.022,0.026,-0.041,-1.54,0.04,-2.848,349.1
-0.052,-0.017,-0.03,-1.537,0.045,-2.845,349.1
-0.058,0.003,-0.017,-1.537,0.046,-2.842,349.1
0.006,0.004,-0.024,-1.537,0.045,-2.839,349.1
-0.017,-0.014,-0.019,-1.536,0.045,-2.837,347.7
-0.015,-0.015,0.003,-1.535,0.045,-2.833,347.7
-0.007,-0.015,-0.01,-1.535,0.045,-2.83,347.7
-0.055,-0.009,-0.001,-1.536,0.044,-2.827,347.7
-0.071,-0.026,-0.013,-1.537,0.045,-2.824,347.7
0.007,-0.01,-0.01,-1.536,0.043,-2.821,347.7
0.034,-0.025,-0.009,-1.534,0.043,-2.818,347.7
-0.019,-0.009,-0.018,-1.533,0.043,-2.816,347.7
-0.057,-0.017,-0.016,-1.532,0.043,-2.813,347.7
-0.034,-0.019,-0.0,-1.533,0.045,-2.809,347.7
0.017,-0.022,-0.036,-1.531,0.043,-2.807,345.6
-0.032,-0.004,-0.021,-1.529,0.044,-2.804,345.6
0.015,0.0,-0.006,-1.526,0.045,-2.802,345.6
0.034,0.014,-0.012,-1.524,0.045,-2.799,345.6
-0.083,-0.011,0.01,-1.523,0.046,-2.797,345.6
-0.011,-0.02,0.009,-1.523,0.05,-2.795,345.6
-0.0,0.009,-0.029,-1.521,0.05,-2.793,345.6
-0.101,0.007,-0.003,-1.521,0.048,-2.791,345.6
0.001,0.021,0.027,-1.523,0.046,-2.789,345.6
0.041,-0.034,-0.012,-1.523,0.047,-2.787,345.6
0.01,0.002,0.015,-1.522,0.052,-2.784,344.5
0.015,-0.005,0.024,-1.525,0.052,-2.782,344.5
-0.016,0.051,-0.016,-1.524,0.053,-2.78,344.5
-0.055,0.004,-0.001,-1.522,0.052,-2.778,344.5
-0.142,-0.016,0.014,-1.522,0.053,-2.777,344.5
-0.041,0.005,-0.002,-1.523,0.054,-2.775,344.5
0.01,0.022,-0.005,-1.524,0.049,-2.773,344.5
-0.005,0.02,0.007,-1.525,0.048,-2.772,344.5
-0.013,0.039,0.008,-1.527,0.046,-2.77,344.5
-0.003,0.023,0.018,-1.529,0.05,-2.769,344.5
0.02,0.003,-0.012,-1.528,0.048,-2.768,343.5
0.007,0.01,-0.015,-1.528,0.044,-2.766,343.5
-0.032,-0.014,-0.018,-1.528,0.046,-2.765,343.5
-0.08,-0.017,-0.031,-1.527,0.041,-2.764,343.5
-0.091,0.03,-0.024,-1.527,0.039,-2.763,343.5
-0.068,0.053,-0.014,-1.529,0.039,-2.762,343.5
-0.145,-0.02,-0.033,-1.529,0.036,-2.761,343.5
0.059,0.017,-0.038,-1.53,0.036,-2.76,343.5
-0.004,0.008,-0.003,-1.53,0.039,-2.759,343.5
0.061,0.023,-0.012,-1.529,0.041,-2.758,343.5
0.006,0.008,-0.005,-1.526,0.043,-2.758,342.1
-0.056,0.006,-0.032,-1.524,0.046,-2.757,342.1
-0.068,-0.013,0.005,-1.523,0.049,-2.755,342.1
-0.068,0.001,0.014,-1.524,0.051,-2.753,342.1
0.015,-0.016,-0.001,-1.526,0.053,-2.751,342.1
0.033,-0.01,0.009,-1.526,0.051,-2.749,342.1
